Vendor Code;Item No;Uom;price;Start date;end date
VE1375;80125;KG;15000;2023-10-01;2023-12-31
VE1370;82357;KG;55000;2023-10-01;2023-12-31
VE1370;80136;KG;12250;2023-10-01;2023-12-31
VE1370;82336;GLN;37500;2023-10-01;2023-12-31
VE1370;20435;UNIT;255000;2023-10-01;2023-12-31
VE1370;10049;PACK;31000;2023-10-01;2023-12-31
VE1370;81969;NOS;2000;2023-10-01;2023-12-31
VE1370;82393;KG;13000;2023-10-01;2023-12-31
VE1370;81263;PACK;110000;2023-10-01;2023-12-31
VE1370;82550;LTR;23000;2023-10-01;2023-12-31
VE1370;81938;NOS;1650;2023-10-01;2023-12-31
VE1370;82372;KG;20000;2023-10-01;2023-12-31
VE1370;80833;KG;23500;2023-10-01;2023-12-31
VE1370;82495;KG;87000;2023-10-01;2023-12-31
VE1370;82359;PACK;32500;2023-10-01;2023-12-31
VE1370;80369;PACK;52000;2023-10-01;2023-12-31
VE1370;81639;PACK;50000;2023-10-01;2023-12-31
VE1370;81505;PACK;36000;2023-10-01;2023-12-31
VE1370;82574;KG;19000;2023-10-01;2023-12-31
VE1370;82345;KG;75000;2023-10-01;2023-12-31
VE1370;80637;PACK;6000;2023-10-01;2023-12-31
VE1370;82385;KG;16500;2023-10-01;2023-12-31
VE1370;81451;KG;15000;2023-10-01;2023-12-31
VE1370;81007;KG;11000;2023-10-01;2023-12-31
VE1370;80076;KG;40000;2023-10-01;2023-12-31
VE1370;81628;KG;21000;2023-10-01;2023-12-31
VE1370;80075;KG;32500;2023-10-01;2023-12-31
VE1370;81975;PACK;7000;2023-10-01;2023-12-31
VE1370;82635;KG;65000;2023-10-01;2023-12-31
VE1370;82559;PCS;3400;2023-10-01;2023-12-31
VE1370;81241;PCS;3300;2023-10-01;2023-12-31
VE1370;82636;KG;75000;2023-10-01;2023-12-31
VE1370;82383;PCS;1000;2023-10-01;2023-12-31
VE1370;82029;KG;13500;2023-10-01;2023-12-31
VE1370;10170;POUCH;22000;2023-10-01;2023-12-31
VE1370;82349;PACK;23000;2023-10-01;2023-12-31
VE1370;81071;KG;25000;2023-10-01;2023-12-31
VE1370;81966;PACK;6000;2023-10-01;2023-12-31
VE1370;81493;KG;14000;2023-10-01;2023-12-31
VE1370;82404;PACK;36000;2023-10-01;2023-12-31
VE1370;82315;CTN;1278;2023-10-01;2023-12-31
VE1370;80948;KG;60000;2023-10-01;2023-12-31
VE1370;82306;PCS;14000;2023-10-01;2023-12-31
VE1370;81715;KG;13000;2023-10-01;2023-12-31
VE1370;82160;KG;16600;2023-10-01;2023-12-31
VE1370;82356;KG;120000;2023-10-01;2023-12-31
VE1370;82358;KG;55000;2023-10-01;2023-12-31
VE1370;82335;GLN;87000;2023-10-01;2023-12-31
VE1370;82591;PACK;6000;2023-10-01;2023-12-31
VE1370;80231;KG;20000;2023-10-01;2023-12-31
VE1370;82389;BTL;21000;2023-10-01;2023-12-31
VE1370;82561;BTL;2396;2023-10-01;2023-12-31
VE1370;80692;KG;28000;2023-10-01;2023-12-31
VE1370;81704;KG;13000;2023-10-01;2023-12-31
VE1370;81395;KG;15000;2023-10-01;2023-12-31
VE1370;80951;KG;20000;2023-10-01;2023-12-31
VE1370;80904;KG;15200;2023-10-01;2023-12-31
VE1370;81396;KG;72500;2023-10-01;2023-12-31
VE1370;82369;PACK;75000;2023-10-01;2023-12-31
VE1370;82368;PACK;75000;2023-10-01;2023-12-31
VE1370;81705;KG;13000;2023-10-01;2023-12-31
VE1370;80785;KG;150000;2023-10-01;2023-12-31
VE1370;82373;KG;200000;2023-10-01;2023-12-31
VE1370;82542;PACK;66500;2023-10-01;2023-12-31
VE1370;10173;POUCH;24000;2023-10-01;2023-12-31
VE1370;80931;GLN;135000;2023-10-01;2023-12-31
VE1370;82015;KG;7360;2023-10-01;2023-12-31
VE1370;81514;PACK;30000;2023-10-01;2023-12-31
VE1370;80073;KG;25000;2023-10-01;2023-12-31
VE1370;82377;KG;15000;2023-10-01;2023-12-31
VE1370;82340;KG;11000;2023-10-01;2023-12-31
VE1370;81070;KG;10000;2023-10-01;2023-12-31
VE1370;80920;KG;250000;2023-10-01;2023-12-31
VE1370;82402;ROLL;90000;2023-10-01;2023-12-31
VE1370;80962;PACK;42000;2023-10-01;2023-12-31
VE1370;81898;CANS;13500;2023-10-01;2023-12-31
VE1370;81719;PACK;30000;2023-10-01;2023-12-31
VE1370;82554;PACK;115000;2023-10-01;2023-12-31
VE1370;82553;PACK;7500;2023-10-01;2023-12-31
VE1370;82553;PACK;7500;2023-10-01;2023-12-31
VE1370;80451;KG;25000;2023-10-01;2023-12-31
VE1370;80798;KG;12000;2023-10-01;2023-12-31
VE1370;80133;KG;35000;2023-10-01;2023-12-31
VE1370;82218;GLN;145000;2023-10-01;2023-12-31
VE1370;80908;KG;30000;2023-10-01;2023-12-31
VE1370;60042;CANS;26250;2023-10-01;2023-12-31
VE1370;82390;PACK;17000;2023-10-01;2023-12-31
VE1370;82364;PCS;1000;2023-10-01;2023-12-31
VE1370;81489;KG;20000;2023-10-01;2023-12-31
VE1370;81414;KG;15000;2023-10-01;2023-12-31
VE1370;80480;KG;20000;2023-10-01;2023-12-31
VE1370;80254;KG;45000;2023-10-01;2023-12-31
VE1370;82594;PACK;251750;2023-10-01;2023-12-31
VE1370;80479;KG;25000;2023-10-01;2023-12-31
VE1370;80046;PACK;59000;2023-10-01;2023-12-31
VE1370;80801;KG;25000;2023-10-01;2023-12-31
VE1370;82362;KG;70000;2023-10-01;2023-12-31
VE1370;81119;KG;76500;2023-10-01;2023-12-31
VE1370;81207;BTL;194000;2023-10-01;2023-12-31
VE1370;81068;KG;15200;2023-10-01;2023-12-31
VE1370;80892;KG;25000;2023-10-01;2023-12-31
VE1370;80992;KG;7500;2023-10-01;2023-12-31
VE1370;81756;KG;15000;2023-10-01;2023-12-31
VE1370;80134;KG;25000;2023-10-01;2023-12-31
VE1370;82052;KG;12000;2023-10-01;2023-12-31
VE1370;80252;KG;120000;2023-10-01;2023-12-31
VE1370;81412;KG;180000;2023-10-01;2023-12-31
VE1370;81410;KG;180000;2023-10-01;2023-12-31
VE1370;80893;KG;30000;2023-10-01;2023-12-31
VE1370;81255;PACK;8675;2023-10-01;2023-12-31
VE1370;82013;KG;10500;2023-10-01;2023-12-31
VE1370;82586;KG;166600;2023-10-01;2023-12-31
VE1370;82545;PACK;6750;2023-10-01;2023-12-31
VE1370;81083;KG;15000;2023-10-01;2023-12-31
VE1370;82650;GLN;145000;2023-10-01;2023-12-31
VE1370;81948;KG;22000;2023-10-01;2023-12-31
VE1370;81487;KG;14250;2023-10-01;2023-12-31
VE1370;80990;KG;23000;2023-10-01;2023-12-31
VE1370;80990;KG;23000;2023-10-01;2023-12-31
VE1370;81986;PACK;13750;2023-10-01;2023-12-31
VE1370;80983;PACK;105000;2023-10-01;2023-12-31
VE1370;82570;CANS;5271;2023-10-01;2023-12-31
VE1370;80835;KG;25000;2023-10-01;2023-12-31
VE1370;81058;KG;12000;2023-10-01;2023-12-31
VE1370;80250;KG;45000;2023-10-01;2023-12-31
VE1370;80251;KG;45000;2023-10-01;2023-12-31
VE1370;20187;PCS;47000;2023-10-01;2023-12-31
VE1370;80232;KG;35000;2023-10-01;2023-12-31
VE1370;80842;KG;97000;2023-10-01;2023-12-31
VE1370;10183;BTL;23500;2023-10-01;2023-12-31
VE1370;80253;KG;37000;2023-10-01;2023-12-31
VE1370;82007;PACK;85000;2023-10-01;2023-12-31
VE1370;80148;KG;150000;2023-10-01;2023-12-31
VE1370;82536;PACK;3000;2023-10-01;2023-12-31
VE1370;82590;KG;73500;2023-10-01;2023-12-31
VE1370;82569;CANS;5708;2023-10-01;2023-12-31
VE1370;80147;KG;135000;2023-10-01;2023-12-31
VE1370;80903;KG;33000;2023-10-01;2023-12-31
VE1370;81882;KG;63700;2023-10-01;2023-12-31
VE1370;80200;KG;49500;2023-10-01;2023-12-31
VE1370;20185;PCS;24500;2023-10-01;2023-12-31
VE1370;81979;PACK;9500;2023-10-01;2023-12-31
VE1370;80458;KG;23750;2023-10-01;2023-12-31
VE1370;20210;PCS;16500;2023-10-01;2023-12-31
VE1370;80831;KG;30000;2023-10-01;2023-12-31
VE1370;81997;PACK;11000;2023-10-01;2023-12-31
VE1370;80125;KG;15000;2023-10-01;2023-12-31
VE1370;80149;KG;45000;2023-10-01;2023-12-31
VE1370;80922;KG;40000;2023-10-01;2023-12-31
VE1370;81321;KG;14000;2023-10-01;2023-12-31
VE1420;20443;ROLL;510000;2023-10-01;2023-12-31
VE0901;20449;PCS;125500;2023-10-01;2023-12-31
VE0901;20448;PCS;125500;2023-10-01;2023-12-31
VE0901;20465;PCS;125500;2023-10-01;2023-12-31
VE0901;20447;PCS;125500;2023-10-01;2023-12-31
VE1326;82295;PCS;1690;2023-10-01;2023-12-31
VE0205;10319;GLN;370440;2023-10-01;2023-12-31
VE0205;10202;LTR;13789;2023-10-01;2023-12-31
VE0205;10240;GLN;314358;2023-10-01;2023-12-31
VE0205;10193;LTR;123480;2023-10-01;2023-12-31
VE0205;10235;GLN;208000;2023-10-01;2023-12-31
VE0205;10233;GLN;331528;2023-10-01;2023-12-31
VE0205;10337;KG;10619;2023-10-01;2023-12-31
VE0205;10333;GLN;591675;2023-10-01;2023-12-31
VE0205;10312;GLN;420504;2023-10-01;2023-12-31
VE0205;10295;GLN;560407;2023-10-01;2023-12-31
VE0205;10331;GLN;495000;2023-10-01;2023-12-31
VE0205;10327;GLN;223808;2023-10-01;2023-12-31
VE0205;10332;GLN;420504;2023-10-01;2023-12-31
VE0205;60206;GLN;215000;2023-10-01;2023-12-31
VE0205;10293;BTL;103337;2023-10-01;2023-12-31
VE0205;10320;GLN;353732;2023-10-01;2023-12-31
VE0205;10236;GLN;263939;2023-10-01;2023-12-31
VE0205;10322;GLN;224250;2023-10-01;2023-12-31
VE0205;10329;GLN;140450;2023-10-01;2023-12-31
VE0053;50209;PAIR;165000;2023-10-01;2023-12-31
VE0053;50004;PCS;145000;2023-10-01;2023-12-31
